SC_backup,BackupCat,backupDescrip
2471183,CHAINSAW,"Milwaukee 18V Battery Chainsaw Kit c/w Spare Chain, 1 x 6Ah Battery, 1 x 12Ah Battery, Chainsaw Bag, 1L Bar Oil, Sharpening File & Jig"
2471183,CHAINSAW,"Milwaukee 18V Battery Chainsaw Kit c/w Spare Chain, 1 x 6Ah Battery, 1 x 12Ah Battery, Chainsaw Bag, 1L Bar Oil, Sharpening File & Jig"
2471191,CHAINSAW,"Milwaukee 18V Battery Chainsaw, Skin Only  "
2471191,CHAINSAW,"Milwaukee 18V Battery Chainsaw, Skin Only  "
2471209,"BATTERY,STORAGE","18V, 12.0Ah, M18 Red Li-Ion, High Output for Milwaukee Tools  "
2471209,"BATTERY,STORAGE","18V, 12.0Ah, M18 Red Li-Ion, High Output for Milwaukee Tools  "
2471217,LABEL,"Test & Tag, Thermal Transfer Labels, Red, Roll of 500  "
2471225,LABEL,"Test & Tag, Thermal Transfer Labels, Blue, Roll of 500  "
2471233,LABEL,"Test & Tag, Thermal Transfer Labels, Yellow, Roll of 500  "
2471241,"RIBBON,INKING","Full Resin Thermal Ribbon, 300m x 110mm, for Test & Tag Labels  "
2471258,LOCKOUT DEVICE,"Recloser Locking Device, N-Series ACR Trip Lever Inhibitor, 4mm 304 2b S/Steel Welded Assy, Natural Finish "
2471266,"BRACKET,MOUNTING","Support Bracket, S/Steel, suit 100mm Composite Crossarm, Dwg 1069321-03  "
2471266,"BRACKET,MOUNTING","Support Bracket, S/Steel, suit 100mm Composite Crossarm, Dwg 1069321-03  "
2471274,"BRACKET,MOUNTING","Support Bracket, S/Steel, suit 125mm Composite Crossarm, Dwg 1069321-01  "
2471274,"BRACKET,MOUNTING","Support Bracket, S/Steel, suit 125mm Composite Crossarm, Dwg 1069321-01  "
2471290,"CABLE,POWER,ELECTRICAL","76/132kV, 1C x 800mm2, WB Cu (Miliken) XLPE/WBT/CAS (40kA for 0.5 Sec)/MDPE Graphite Layer "
2422160,"PARTS KIT,TERMINAL JUNCTION","Terminal Box, Fixed Base Pole Kit c/w 2 x Terminal Blocks for Fixed Base Street Light Pole (scm) "
2422160,"PARTS KIT,TERMINAL JUNCTION","Terminal Box, Fixed Base Pole Kit c/w 2 x Terminal Blocks for Fixed Base Street Light Pole (scm) "
2471316,"BOX,STORAGE","Plastic, 300 x 300mm, Yellow, for Pole Top Rescue Kit  "
2471324,STEPLADDER,"Fibreglass, 1.8m (6ft), Single Sided AS1892.3  "
2459295,RESCUE KIT,"for Pole Top Rescue In Bag c/w Rope, Tool Pouch, Rescue Cutter, Parrot Beak Cutter, Adjustable Anchor Strap & Descender, ETS RSE01"
2459303,"BAG,KIT","Pole Top Rescue Weatherproof Bag, 20L, Tough, Tear & Abrasion Resistant Outer Material, Stiff Self-supporting Material Weatherproof Seal, sized to fit contents"
2459303,"BAG,KIT","Pole Top Rescue Weatherproof Bag, 20L, Tough, Tear & Abrasion Resistant Outer Material, Stiff Self-supporting Material Weatherproof Seal, sized to fit contents"
2459980,"TAG,IDENTIFICATION","Pole Top Rescue Kit Replacement Tag, for new Kits with Contents List on Reverse Side, List Incl: Rescue Rope, Pole Strap, Controlled Descent Device,"
2459311,STRAP,"Adjustable Anchor, Webbing Sling 1.2m Effective Length, 45mm Min Width, 21kN Min Rating, Ring on Adjuster End & Double Action Snap Hook at Other End,"
2459329,"ROPE,FIBROUS","Blue Kernmantle Type, 30m x 11mm c/w Fixed Eye Double Action Alloy Snap Hook on One End, for Pole Top Rescue Kit Only ETS RSE01"
2459329,"ROPE,FIBROUS","Blue Kernmantle Type, 30m x 11mm c/w Fixed Eye Double Action Alloy Snap Hook on One End, for Pole Top Rescue Kit Only ETS RSE01"
2427151,DESCENDER,"Controlled Descend Device, Rated for 2 Person use, suit 11mm Kernmantle Rope  "
2427128,"KNIFE,LINEMANS","Rescue Cutter, Flat, Hook Style, Fixed Blade, suit Cutting HD Webbing & up to 11mm Kernmantle Style Ropes when used a Gloved Hand, ETS RSE01"
2427128,"KNIFE,LINEMANS","Rescue Cutter, Flat, Hook Style, Fixed Blade, suit Cutting HD Webbing & up to 11mm Kernmantle Style Ropes when used a Gloved Hand, ETS RSE01"
2403469,"STRAP,RETAINING","Pole Strap, 3.0m Lg, Polyester Webbing, Blue, Rescue D-ring, 100mm from Adjuster End c/w Double Action Snap Hooks, for Pole Top Rescue Kit Only, ETS RSE01"
2466043,ANCHOR STRAP,"Adjustable, Velcro Polestrap Keeper, 250mm Lg x 25mm W, for Pole Top Rescue Kit "
2401730,"BAG,TOOL","Linesman Pouch, Leather or Synthetic Manufactured Material, fit onto the Line Workers Harness, Harness attachment Loop Manufactured with 2 Rows of Velcro or"
2459089,"ACCESSORY,POWER QUALITY ANALYSER","PM45, 500A (1-500A) Flexible Current Probe, 600mm Lg  "
2471332,RESCUE KIT,"for Pole Top Rescue In Yellow Box c/w Rope, Tool Pouch, Rescue Cutter, Parrot Beak Cutter, Adjustable Anchor Strap & Descender"
2471340,PARTS KIT,"Upgrade Kit for Pole Top Rescue c/w Adjustable Anchor Strap, Descender, Rescue Cutter, Tool Pouch & Contents Label, supplied in a Zip Lock Bag"
2471381,"RELAY,PROTECTION","Multi-Trip, 1 Element, 48V DC, 10 Make, 0 Break HD Contracts c/w 2M28-S Case  "
ACU1100  ,LABEL,"Intellihub, Removed Meter Label Roll, (Rolls)  "
2471415,"TERMINAL,LUG","Compression Jumper, Al, 2 x 14mm Hole, 50mm Centre, 30Deg Palm Bend on Edge, suit Venus, Sulphur 61/3.75 AAC, AAAC & Pawpaw 54/3.75+ 19/2.25 ACSR/GZ"
2471423,"SHADE,LAMP","Anti Glare Shield, for RoadFlair BRP393, suit s/codes 2467116, 2467090 (scm)  "
2471431,"SHADE,LAMP","Anti Glare Shield, for RoadFlair BRP392, suit s/code 2467066 (scm)  "
2471449,"SHADE,LAMP","Anti Glare Shield, for RoadFlair BRP391, suit s/codes 2467058, 2467074 (scm)  "
2421212,"PANEL,FUSE","6 x 100A Fuseholders, Prewired for use in LV Supply Pillars (scm)  "
2421212,"PANEL,FUSE","6 x 100A Fuseholders, Prewired for use in LV Supply Pillars (scm)  "
2471456,LABEL,"Asbestos Warning Stickers, ""WARNING THIS SWTICHBOARD AND SURROUNDS MAY CONTAIN ASBESTOS CONTAINING MATERIALS"", Self Adhesive Vinyl, 125 x 50mm, Black Text,"
2465763,"BOX,STORAGE","HZQ200 Storage Bin, Heavy Duty, 70Ltr, Dark Grey c/w Lid, Wheels & Handles "
ACU1200  ,"MODEM,COMMUNICATIONS",Acumen; 4G CATM Communication Module   
2428001,"GLOVES,ELECTRICAL WORKER'S","Class 2, Size 8, Natural Rubber, Black, Straight Cuff, 16"" (400mm Lg)  "
2428019,"GLOVES,ELECTRICAL WORKER'S","Class 2, Size 8H, Natural Rubber, Black, Straight Cuff, 16"" (400mm Lg)  "
2428027,"GLOVES,ELECTRICAL WORKER'S","Class 2, Size 9, Natural Rubber, Black, Straight Cuff, 16"" (400mm Lg)  "
2428035,"GLOVES,ELECTRICAL WORKER'S","Class 2, Size 9H, Natural Rubber, Black, Straight Cuff, 16"" (400mm Lg)  "
2428043,"GLOVES,ELECTRICAL WORKER'S","Class 2, Size 10, Natural Rubber, Black, Straight Cuff, 16"" (400mm Lg)  "
2428050,"GLOVES,ELECTRICAL WORKER'S","Class 2, Size 10H, Natural Rubber, Black Straight Cuff, 16"" (400mm Lg)  "
2428068,"GLOVES,ELECTRICAL WORKER'S","Class 2, Size 11, Natural Rubber, Black, Straight Cuff, 16"" (400mm Lg)  "
2428084,"GLOVES,ELECTRICAL WORKER'S","Class 2, Size 12, Natural Rubber, Black, Straight Cuff, 16"" (400mm Lg)  "
2428209,"GLOVES,ELECTRICAL WORKER'S","Class 4, Size 9, Natural Rubber, Black, Straight Cuff, 18"" (450mm Lg)  "
2428217,"GLOVES,ELECTRICAL WORKER'S","Class 4, Size 9H, Natural Rubber, Black, Straight Cuff, 18"" (450mm Lg)  "
2428225,"GLOVES,ELECTRICAL WORKER'S","Class 4, Size 10, Natural Rubber, Black, Straight Cuff, 18"" (450mm Lg)  "
2428233,"GLOVES,ELECTRICAL WORKER'S","Class 4, Size 10H, Natural Rubber, Black Straight Cuff, 18"" (450mm Lg)  "
2428241,"GLOVES,ELECTRICAL WORKER'S","Class 4, Size 11, Natural Rubber, Black, Straight Cuff, 18"" (450mm Lg)  "
2428266,"GLOVES,ELECTRICAL WORKER'S","Class 4, Size 12, Natural Rubber, Black, Straight Cuff, 18"" (450mm Lg)  "
2428266,"GLOVES,ELECTRICAL WORKER'S","Class 4, Size 12, Natural Rubber, Black, Straight Cuff, 18"" (450mm Lg)  "
918273,CONTROL MODULE.,Repaired. SICM 2B MODULE;C/W RAIL MTG ENCLOSURE;24 V DC SUPPLY;16 DIGITAL INPUTS;2 RELAY OUTPUTS;7 ANALOG INPUTS; ON BOARD TEMP SENSOR;U/W SACS EQUIP;
25443,"RACK,ELEC EQUIP","Projection Mount P142 Cutout Equipment Housing, 222.5mm W, 177mm H, 100mm D, 1.6mm Al Brushed, suit Schneider P142 Relay"
2471464,"SEAL,ANTIPILFERAGE","Pull-Fly, PP, Yellow, Stamped with Energex/Ergon & Sequential Numbering, for Sealing of Demand Reset Mechanisms & Meter Isolation Link, Pack of 5000"
2471472,LABEL,"Sticker, ""MAINTAINED & SERVICED"", Self Adhesive, Writeable Vinyl Surface, Black Text on Light Blue B/Ground, 100 x 30mm, Sheet of 20, to identify Equipment Type"
2435014,"BRACKET,MOUNTING","MK10A Meter Hanging Clip, Metal, suit Domestic & Commercial Electricity Meters  "
2438067,"FLAG,SAFETY","Bunting, Alternating Red & White Flags c/w 'Danger Sign & NAR' every 4th Flag, for Network Access Restrictions, 4mm UV Resistant Poly Rope, 30m Lg Roll"
2471480,MODULE,"Comms Accessory, Serial RS232, DB9 Connector, for CL7 Controller, no Base Board "
2471498,"CRIMPING TOOL,HYDRAULIC","Battery Operated, 18V, 13T, Platinum Series, Skin Only  "
2471498,"CRIMPING TOOL,HYDRAULIC","Battery Operated, 18V, 13T, Platinum Series, Skin Only  "
2471506,"SCREWDRIVER,TORQUE","Wiha TorqueVario-S VDE Bit Holder, 1000V, 0.8-5.0Nm c/w Insulated SlimBit, Slotted 4mm Tip & 5.5mm Tip, Wiha Small Tool Pouch"
2471506,"SCREWDRIVER,TORQUE","Wiha TorqueVario-S VDE Bit Holder, 1000V, 0.8-5.0Nm c/w Insulated SlimBit, Slotted 4mm Tip & 5.5mm Tip, Wiha Small Tool Pouch"
2471514,"COLLECTOR UNIT,DUST","Milwaukee M18 & M28 HAMMERVAC Dust Extractor, 18V, HEPA Filter, suit Milwaukee Hammer Drill "
2471514,"COLLECTOR UNIT,DUST","Milwaukee M18 & M28 HAMMERVAC Dust Extractor, 18V, HEPA Filter, suit Milwaukee Hammer Drill "
2471522,"HARNESS,SAFETY,INDUSTRIAL","Size Extra Small, Ferno Tower 5, Full Body Harness  "
2471522,"HARNESS,SAFETY,INDUSTRIAL","Size Extra Small, Ferno Tower 5, Full Body Harness  "
2439347,"ELECTRONIC,PHASING DEVICE","Wireless, 11 - 33kV c/w Insulated Probe Extensions for Metal-clad Switchgear & Magnefix Spouts, ETS RSE04 "
2439347,"ELECTRONIC,PHASING DEVICE","Wireless, 11 - 33kV c/w Insulated Probe Extensions for Metal-clad Switchgear & Magnefix Spouts, ETS RSE04 "
2471530,"ROD,GROUND","3000 x 13mm Dia, Cu Bonded Steel, may be either Hand or Machine Driven  "
2471530,"ROD,GROUND","3000 x 13mm Dia, Cu Bonded Steel, may be either Hand or Machine Driven  "
2401802,"CONNECTOR,COMPRESSION","Profile 6, Cu, Conductor 50-70mm2, Earth Rod 13-15mm Dia, Die Set DU1315, Pack of 40 "
S14770   ,"POLE,PUBLIC LIGHTING,METAL","Estate Minor Road, 4.5m, Base Plate Mounted, 350 PCD Bolt Spacing, Black, EQTS 05-02-01, Dwg 05-02-12, MATERIAL SALES ONLY, MOQ 45"
S15530   ,"POLE,PUBLIC LIGHTING,METAL","Estate Minor Road, 4.5m, Base Plate Mounted, 350 PCD Bolt Spacing, Bottle Green, EQTS 05-02-01, Dwg 05-02-12, MATERIAL SALES ONLY, MOQ 45"
2471548,ADAPTOR,"StreetLED MkIII, Tilt Adaptor, -5Deg   "
2471605,SAFETY DEVICE,"Model CI75, Positive Cable Id System c/w Transmitter & Receiver 625Hz & Electrical Leads, for U/G Cables "
2471613,GROUNDING SET,"Portable Trailing Earth, 18kA/0.5 Sec Outdoor Rating c/w 1 x 15m Lg 70mm2 Cu Conductor, Single Lead, G-Style Earth Clamps w/-Range 2 to 30mm & T-Bar Style"
2471613,GROUNDING SET,"Portable Trailing Earth, 18kA/0.5 Sec Outdoor Rating c/w 1 x 15m Lg 70mm2 Cu Conductor, Single Lead, G-Style Earth Clamps w/-Range 2 to 30mm & T-Bar Style"
2403367,"HOOK,CANT","Lightweight, Solid Alloy Handle, Adjustable Hook Length, suit all Wood Pole Sizes "
2403367,"HOOK,CANT","Lightweight, Solid Alloy Handle, Adjustable Hook Length, suit all Wood Pole Sizes "
2471621,"FIXTURE,LIGHTING","17W StreetLED MkIII (L17) 3K c/w NEMA PE Cell & Tilt Adaptor, Minor Road, EQTS 05-01-02 (scm) "
2471639,"FIXTURE,LIGHTING","17W StreetLED MkIII (L17A) 3K Aeroscreen c/w NEMA PE Cell & Tilt Adaptor, Minor Road, EQTS 05-01-02 (scm) "
2471647,"FIXTURE,LIGHTING","30W StreetLED MkII (L33A) 3K Aeroscreen c/w NEMA PE Cell, Minor Road, EQTS 05-01-02 (scm) "
2471662,"FERRULE,ELECTRICAL CONDUCTOR","Bootlace Pin, 10mm2, 18mm Lg, Brown, Pack of 25  "
2471670,"FERRULE,ELECTRICAL CONDUCTOR","Bootlace Pin, 16mm2, 18mm Lg, Ivory White, Pack of 25  "
2471688,"TERMINAL,LUG","Forked Spade Terminal, 3mm Slot, 1-1.5mm Wire, Red, Double Grip, Pack of 100 "
2471696,"TERMINAL,LUG","Ring Terminal, 1-1.5mm Wire, 90Deg Bend, Red, for Protection Relay, Pack of 1000  "
2471696,"TERMINAL,LUG","Ring Terminal, 1-1.5mm Wire, 90Deg Bend, Red, for Protection Relay, Pack of 1000  "
2471704,"TERMINAL,LUG","Ring Terminal, 2.5mm Wire, 90Deg Bend, Blue, for Protection Relay, Pack of 1000  "
2471704,"TERMINAL,LUG","Ring Terminal, 2.5mm Wire, 90Deg Bend, Blue, for Protection Relay, Pack of 1000  "
2471712,"TERMINAL,LUG","Forked Spade Terminal, 3mm Slot, 2.5mm Wire, Blue, Double Grip, Pack of 100 "
2471712,"TERMINAL,LUG","Forked Spade Terminal, 3mm Slot, 2.5mm Wire, Blue, Double Grip, Pack of 100 "
2471720,"TERMINAL,LUG","Ring Terminal, 12mm Stud, 2.5mm Wire, Blue, Pack of 25  "
2471738,"TERMINAL,LUG","Quick Connect Female Lug, 6.4 x 0.8mm, 2.5mm Wire, Blue, Double Grip, Pack of 50 "
2471746,"TERMINAL,LUG","Quick Connect Female Lug, 6.4 x 0.8mm, 0.75-1.5mm Wire, Red, Double Grip, Pack of 50 "
2471753,"SPLICE,CONDUCTOR","In-Line Splice, 0.75-1.5mm Wire, Red, Pack of 50  "
2471761,"SPLICE,CONDUCTOR","In-Line Splice, 2.5mm Wire, Blue, for Control Circuitry, Pack of 50  "
2471779,"SPLICE,CONDUCTOR","In-Line Splice, 4-6mm Wire, Yellow, Window, Clear, for Control Circuitry, Pack of 25 "
2471787,"FUSE,CARTRIDGE","250V AC, HRC Cartridge 3AB Type, 6A, 32 x 6.3mm Dia, Ceramic Body (scm)  "
2400578,"FUSE,CARTRIDGE","500V AC, HRC Cartridge 10G Type, 6A, 38 x 10.3mm Dia, Modular, ETS 12-02-01 Group A (scm) "
2471795,"TAP & DRILL,COMBINATION","HSS, M5 x 0.8, 41mm Lg, suit M5 Nylon SetScrew used to hang Meters  "
2471795,"TAP & DRILL,COMBINATION","HSS, M5 x 0.8, 41mm Lg, suit M5 Nylon SetScrew used to hang Meters  "
2471803,"WIRE,ELECTRICAL","450/750V, 1C x 4mm2 (7/0.85) Cu Annealed PVC Insulated/PVC Sheath, Red/White, 100m Drum "
2471811,"BACKING BOARD,METER","Type 'X' Meter Panel, 220 x 200 x 6mm, Insulation Panel, for Network Device Installation & Replacement "
2471829,"RELAY,PROTECTION","FW B3A, Txf Diff, 24/32V DC Pwr, 24/250V DC Logic 24/16 IO, 1A/5A, 110V AC Input, Flush/60TE, DNP 100Base-FX, MM LC Enet"
2471837,"LIGHT UNIT,PORTABLE","Milwaukee Folding Flood Light Kit, 4V, 550 Lumens, L4B2 Red Li Battery, USB Recharge Cable, Magnetic Base, 3 Mode Light Output, 210 Degree Rotation,"
2471837,"LIGHT UNIT,PORTABLE","Milwaukee Folding Flood Light Kit, 4V, 550 Lumens, L4B2 Red Li Battery, USB Recharge Cable, Magnetic Base, 3 Mode Light Output, 210 Degree Rotation,"
2471837,"LIGHT UNIT,PORTABLE","Milwaukee Folding Flood Light Kit, 4V, 550 Lumens, L4B2 Red Li Battery, USB Recharge Cable, Magnetic Base, 3 Mode Light Output, 210 Degree Rotation,"
2439214,"FLAG,SIGNAL","Insulated Sleeve, Warning for Polarity Test In Progress, 450 x 50mm, Warning Symbol & Text on Front, Warning Bars on Back c/w 300mm Line attaching Sleeve &"
2471845,LABEL,"Substation Meter Sticker, ""NMI No., CT Ratio, VT Ratio, Load, Supply"", Self-Adhesive Super Vinyl V90, White Matt, Permanent 160 GSM"
2471878,"MODEM,COMMUNICATIONS","4G CATM1 Modem (Smart) c/w Telstra GPRS SIM, Label, Battery Backup Alarming Module, RJ45 to RJ45 Lead "
2406872,"DETECTOR,VOLTAGE","Fameca TAG, HV Tester, 11/66kV, Outdoor Kit, Audible/Visual Indication, Universal Sunrise Fitting in Carry Case c/w Hook & Probe, TS RSE04"
2406872,"DETECTOR,VOLTAGE","Fameca TAG, HV Tester, 11/66kV, Outdoor Kit, Audible/Visual Indication, Universal Sunrise Fitting in Carry Case c/w Hook & Probe, TS RSE04"
2448157,"LEAD, ELECTRICAL","Bridge, LV, Temporary, 200A Capacity, Insulated, for use in Pillars & on ABC c/w Insulated Piercing Clamps "
2459956,"LEAD, ELECTRICAL","Bridge, LV, 3-Way, Temporary, 200A Capacity, Insulated, for use in Pillars & on ABC c/w 3 Insulated Piercing Clamps "
2418283,METER,"Load Unit, Whole Current c/w Pin Probe, Crocodile Clips & Shoulder Strap  "
2418283,METER,"Load Unit, Whole Current c/w Pin Probe, Crocodile Clips & Shoulder Strap  "
2460277,"RELAY,PROTECTION","Low Impedance Differential, Overcurrent & Earth Fault, 24/24 I/O, 48-110V DC Power Supply, 1/5A CT, DNP3 over RS485 or LC Fibre Ethernet & IEC61850"
2460285,"RELAY,PROTECTION","Low Impedance Differential, Overcurrent & Earth Fault, 24/24 I/O, 110-250V DC Power Supply, 1/5A CT, DNP3 over RS485 or LC Fibre Ethernet & IEC61850"
2460269,"RELAY,PROTECTION","Low Impedance Differential, Overcurrent & Earth Fault, 24/24 I/O, 24-32V DC Power Supply, 1/5A CT, DNP3 over RS485 or LC Fibre Ethernet & IEC61850"
2471886,LABEL,"QR ID Label, Acrylic, 100 x 110mm, Black Barcode (80 x 80mm) on White B/Ground, for Oil Sample Equipment "
2471894,ADHESIVE,"Sikaflex 11FC, Paste, 310ml Tube, Adhesive Sealant, Polyurethane, Fast Cure, Bonding Agent for QR Acrylic Labels, U/W Caulking Gun"
2471894,ADHESIVE,"Sikaflex 11FC, Paste, 310ml Tube, Adhesive Sealant, Polyurethane, Fast Cure, Bonding Agent for QR Acrylic Labels, U/W Caulking Gun"
2471902,"FIXTURE,LIGHTING","50W RoadFlair BRP391 (L50A) 3K, Major Road, EQTS 05-01-02 (scm)  "
2471910,"FIXTURE,LIGHTING","90W RoadFlair BRP392 (L90A) 3K, Major Road, EQTS 05-01-02 (scm)  "
2471928,"FIXTURE,LIGHTING","80W RoadFlair BRP391 (L80A) 3K, Major Road, EQTS 05-01-02 (scm)  "
2471936,"FIXTURE,LIGHTING","270W RoadFlair BRP394 (L270A) 3K, c/w RoadFlair Tilt Adaptor BRP394, EQTS 05-01-02 (scm) "
2471944,"FIXTURE,LIGHTING","240W RoadFlair BRP393 (L240A) 3K, Major Road, EQTS 05-01-02 (scm)  "
2471951,PILLAR,"Electricity Supply Pillar, 440V, 3 Ph, 3-Way, 400A c/w 6 Service Fuses & 3 Generator Plugs (scm) "
2471951,PILLAR,"Electricity Supply Pillar, 440V, 3 Ph, 3-Way, 400A c/w 6 Service Fuses & 3 Generator Plugs (scm) "
2471977,MARKER,"Bundle Box Indicator, Black c/w Reflective Tape, Acrylic UV Stable, for LV Tie Point Identification (scm) "
2471985,MARKER,"Bundle Box Indicator, White, Acrylic UV Stable, 100A Engraved, for Fuse Size Identification (scm) "
2471993,MARKER,"Bundle Box Indicator, Grey, Acrylic UV Stable, 125A Engraved, for Fuse Size Identification (scm) "
2472009,MARKER,"Bundle Box Indicator, Blue, Acrylic UV Stable, 160A Engraved, for Fuse Size Identification (scm) "
2472017,MARKER,"Bundle Box Indicator, Green, Acrylic UV Stable, 200A Engraved, for Fuse Size Identification (scm) "
2472025,MARKER,"Bundle Box Indicator, Yellow, Acrylic UV Stable, 250A Engraved, for Fuse Size Identification (scm) "
2472033,MARKER,"Bundle Box Indicator, Orange, Acrylic UV Stable, 315A Engraved, for Fuse Size Identification (scm) "
2472041,CABLE TIE,Nylon; Light Duty; 200mm x 2.5mm; Pack of 100  
2472058,CABLE TIE,"Nylon, Green, 200 x 2.5mm, Pack of 100   "
2472058,CABLE TIE,"Nylon, Green, 200 x 2.5mm, Pack of 100   "
2472074,"TERMINAL,LUG","Male tab,0.5-1.6mm, RED,  6.4 X 0.8MM double grip (DG) fully insulated  "
2472082,"TERMINAL,LUG","Male tab, 1-2.6mm, Blue, 6.4 X 0.8MM double grip (DG) fully insulated,  "
2472108,TOOL,"Deadend Applicator Tool, 430mm Lg, Steel Shaft & Applicator, Chrome Finish, Plastic Stanley Screwdriver Handle, for use on Bare Alloy, Cu or Steel Cable"
2472280,"CROSSARM,COMPOSITE","LV Temporary, Fibreglass, 2.7m Lg, Orange c/w Bracket Labels & Bag  "
2472298,INSULATOR,"Kit for LV Temporary Crossarm, Ertalon 6-PLA, Black c/w Bag (Set of 4)  "
2472306,INSULATOR,"for LV Temporary Crossarm, Ertalon 6-PLA, Black (single unit)  "
2472314,"BRACKET,MOUNTING","Pole Bracket for LV Temporary Crossarm, Ertalon 6-PLA, Black c/w Webbing Strap  "
2472314,"BRACKET,MOUNTING","Pole Bracket for LV Temporary Crossarm, Ertalon 6-PLA, Black c/w Webbing Strap  "
2472124,SUNSCREEN PREPARATION,"Key Sun Tanne, SPF 30+, 50g Coloured Zinc Cream, 4hr Water Resistant  "
2472124,SUNSCREEN PREPARATION,"Key Sun Tanne, SPF 30+, 50g Coloured Zinc Cream, 4hr Water Resistant  "
2472132,SUNSCREEN PREPARATION,"Daily Face Sunsense, SPF 50+, 100ml   "
2472132,SUNSCREEN PREPARATION,"Daily Face Sunsense, SPF 50+, 100ml   "
2472140,SUNSCREEN PREPARATION,"Daily Face Sunsense, 200ml, SPF 50+ 4hr Water Resistant, Contains Oxybenzone  "
2472140,SUNSCREEN PREPARATION,"Daily Face Sunsense, 200ml, SPF 50+ 4hr Water Resistant, Contains Oxybenzone  "
2472140,SUNSCREEN PREPARATION,"Daily Face Sunsense, 200ml, SPF 50+ 4hr Water Resistant, Contains Oxybenzone  "
2472140,SUNSCREEN PREPARATION,"Daily Face Sunsense, 200ml, SPF 50+ 4hr Water Resistant, Contains Oxybenzone  "
2472157,SUNSCREEN PREPARATION,Ego Sunsense; 50ml; Roll On; SPF 50+ 4hr water resistant; Non-greasy  
2472157,SUNSCREEN PREPARATION,Ego Sunsense; 50ml; Roll On; SPF 50+ 4hr water resistant; Non-greasy  
2472173,SUNSCREEN PREPARATION,"Key Sun Clear Zinc, 50g, SPF 30+, 4hr Water Resistant, Reef Safe  "
2472173,SUNSCREEN PREPARATION,"Key Sun Clear Zinc, 50g, SPF 30+, 4hr Water Resistant, Reef Safe  "
2472173,SUNSCREEN PREPARATION,"Key Sun Clear Zinc, 50g, SPF 30+, 4hr Water Resistant, Reef Safe  "
2472181,SUNSCREEN PREPARATION,Ultra Protect;250ml;Trigger spray;SPF 50 4hr water resistant; Contains Oxybenzone  
2472199,SUNSCREEN PREPARATION,Ultra Protect; 100g; SPF 50+ 4hr water resistant; Contains Oxybenzone  
2472199,SUNSCREEN PREPARATION,Ultra Protect; 100g; SPF 50+ 4hr water resistant; Contains Oxybenzone  
2472207,SUNSCREEN PREPARATION,Hamilton Sensitive; 265 ml; SPF 50+; 4hr water resistant; low allergy  
2472215,SUNSCREEN PREPARATION,Hamilton Active Family; 250 ml; SPF 50+ 4hr water resistant  
2472223,SUNSCREEN PREPARATION,Hamilton Active Family; 500 ml; SPF 50+ 4hr water resistant  
2472231,SUNSCREEN PREPARATION,"Ego Sunsense, 75g, SPF 50+ 4hr Water Resistant, Sensitive Skin, Reef Safe "
2472264,SANITISER,"Aquim Hand Gel, Anti-Bacterial Hand Sanitiser, 60ml, for use when water is not avalable "
2472264,SANITISER,"Aquim Hand Gel, Anti-Bacterial Hand Sanitiser, 60ml, for use when water is not avalable "
2472264,SANITISER,"Aquim Hand Gel, Anti-Bacterial Hand Sanitiser, 60ml, for use when water is not avalable "
2472264,SANITISER,"Aquim Hand Gel, Anti-Bacterial Hand Sanitiser, 60ml, for use when water is not avalable "
2472264,SANITISER,"Aquim Hand Gel, Anti-Bacterial Hand Sanitiser, 60ml, for use when water is not avalable "
2472272,SANITISER,"Hand Gel, Anti-Bacterial Hand Sanitiser, 350-375ml Pump Action Bottle, for use when water is not available "
2472272,SANITISER,"Hand Gel, Anti-Bacterial Hand Sanitiser, 350-375ml Pump Action Bottle, for use when water is not available "
2472272,SANITISER,"Hand Gel, Anti-Bacterial Hand Sanitiser, 350-375ml Pump Action Bottle, for use when water is not available "
2472066,BODY POWDER,Curash Medicated Family Powder; Treat and help prevent rashes; skin irritation and chafing; contains zinc oxide.
2472256,BODY POWDER,Neat Feet Shoe powder; 125g keeps feet dry; comfortable and free of odours.Contains an antifungal ingredient 
2472348,SIGN,"Al Plate, ""DANGER-HIGH VOLTAGE AT GROUND LEVEL"", Capacitor Bank Enclosure Entry, 450 x 300mm, EESS-10181-88 "
2472348,SIGN,"Al Plate, ""DANGER-HIGH VOLTAGE AT GROUND LEVEL"", Capacitor Bank Enclosure Entry, 450 x 300mm, EESS-10181-88 "
2472355,SIGN,"Al Plate, ""WORKING ON CAPACITOR BANK"", Capacitor Bank Enclosure Entry Information, 300 x 350mm, EESS-10181-89 "
2472355,SIGN,"Al Plate, ""WORKING ON CAPACITOR BANK"", Capacitor Bank Enclosure Entry Information, 300 x 350mm, EESS-10181-89 "
2472363,ADAPTOR,"RoadFlair BRP391, BRP392 & BRP393, Tilt Adaptor, -5Deg  "
2472371,ADAPTOR,"RoadFlair BRP394, Tilt Adaptor, 8 Deg, Dwg GM BRP-394-8D, Pack of 25  "
2430585,"FLAG,SIGNAL","Peg Clip, Warning for Polarity Test In Progress, 450 x 50mm, Warning Symbol & Text on Front, Warning Bars on Back c/w 300mm Line attaching Peg & Warning Flag,"
2429231,"HAT,SUN","Bucket Style, Size XS, Grey, Unbranded   "
2429231,"HAT,SUN","Bucket Style, Size XS, Grey, Unbranded   "
